REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL
North Carolina,2018,51,1.99279,1928
North Dakota,2018,51,0.884481,33
Ohio,2018,51,1.30625,200
Oklahoma,2018,51,4.08163,304
Oregon,2018,51,1.591,547
Pennsylvania,2018,51,2.14732,1092
Rhode Island,2018,51,1.11753,58
South Carolina,2018,51,4.12062,619
South Dakota,2018,51,0.646595,96
Tennessee,2018,51,2.1763,139
Texas,2018,51,4.95303,1255
Utah,2018,51,3.35942,717
Vermont,2018,51,1.85324,99
Virginia,2018,51,3.11585,2543
Washington,2018,51,0.928793,39
West Virginia,2018,51,1.65047,231
Wisconsin,2018,51,1.836,371
Wyoming,2018,51,1.21425,45
Puerto Rico,2018,51,12.3578,239
Virgin Islands,2018,51,0.632911,6
New York City,2018,51,3.66378,3623
Alabama,2018,52,5.18938,1977
Alaska,2018,52,2.90184,128
Arizona,2018,52,4.24465,567
Arkansas,2018,52,4.37528,97
California,2018,52,3.35655,935
Colorado,2018,52,7.42512,2608
Connecticut,2018,52,4.66683,187
Delaware,2018,52,0.805802,10
District of Columbia,2018,52,2.884,270
Florida,2018,52,X,X
Georgia,2018,52,7.30976,5994
Hawaii,2018,52,2.07182,15
Idaho,2018,52,2.23285,14
Illinois,2018,52,3.33358,1339
Indiana,2018,52,5.62466,104
Iowa,2018,52,1.94316,67
Kansas,2018,52,3.31024,411
Kentucky,2018,52,4.58835,457
Louisiana,2018,52,5.25551,2678
Maine,2018,52,1.55722,198
Maryland,2018,52,2.8532,124
Massachusetts,2018,52,3.31652,1361
Michigan,2018,52,2.35068,342
Minnesota,2018,52,3.40117,122
Mississippi,2018,52,5.04239,791
Missouri,2018,52,4.70588,72
Montana,2018,52,2.05864,165
Nebraska,2018,52,8.70194,722
Nevada,2018,52,3.36625,300
New Hampshire,2018,52,1.78571,20
New Jersey,2018,52,6.4099,2072
New Mexico,2018,52,6.48377,1314
New York,2018,52,3.02311,1757
North Carolina,2018,52,2.78617,2573
North Dakota,2018,52,2.8136,48
Ohio,2018,52,2.18115,236
Oklahoma,2018,52,5.4195,374
Oregon,2018,52,1.75539,581
Pennsylvania,2018,52,3.0173,1442
Rhode Island,2018,52,2.49922,80
South Carolina,2018,52,5.48039,802
South Dakota,2018,52,1.48418,122
Tennessee,2018,52,3.66719,186
Texas,2018,52,6.40128,1317
Utah,2018,52,5.01597,864
Vermont,2018,52,3.19773,158
Virginia,2018,52,3.63349,2739
Washington,2018,52,1.31694,45
West Virginia,2018,52,2.03233,127
Wisconsin,2018,52,1.90082,335
Wyoming,2018,52,2.74953,73
Puerto Rico,2018,52,8.95742,183
Virgin Islands,2018,52,1.9263,23
New York City,2018,52,4.38255,4138
Alabama,2019,1,4.25721,1724
Alaska,2019,1,3.07589,137
Arizona,2019,1,3.96648,587
Arkansas,2019,1,2.99897,87
California,2019,1,3.3413,1021
Colorado,2019,1,5.99033,2268
Connecticut,2019,1,5.00192,261
Delaware,2019,1,0.745841,13
District of Columbia,2019,1,2.59032,304
Florida,2019,1,X,X
Georgia,2019,1,5.52784,4532
Hawaii,2019,1,2.91174,32
Idaho,2019,1,1.28894,12
Illinois,2019,1,2.92991,1262
Indiana,2019,1,3.82813,98
Iowa,2019,1,1.43723,64
Kansas,2019,1,2.89403,399
Kentucky,2019,1,4.09575,515
Louisiana,2019,1,4.62762,2409
Maine,2019,1,1.72841,251
Maryland,2019,1,3.39969,222
Massachusetts,2019,1,3.20163,1461
Michigan,2019,1,1.88872,425
Minnesota,2019,1,3.27022,133
Mississippi,2019,1,4.07899,661
Missouri,2019,1,2.90607,56
Montana,2019,1,1.64133,122
Nebraska,2019,1,7.64405,658
Nevada,2019,1,2.53674,233
New Hampshire,2019,1,0.812568,15
New Jersey,2019,1,5.7853,1953
New Mexico,2019,1,5.23756,1109
New York,2019,1,2.7959,1727
North Carolina,2019,1,2.69629,2774
North Dakota,2019,1,0.70062,26
Ohio,2019,1,1.2953,188
Oklahoma,2019,1,5.13582,346
Oregon,2019,1,2.1389,749
Pennsylvania,2019,1,2.85305,1474
Rhode Island,2019,1,2.06847,87
South Carolina,2019,1,4.74347,723
South Dakota,2019,1,1.67304,162
Tennessee,2019,1,3.4375,187
Texas,2019,1,5.11093,1244
Utah,2019,1,4.63265,908
Vermont,2019,1,2.61241,165
Virginia,2019,1,3.64213,3264
Washington,2019,1,1.38619,57
West Virginia,2019,1,2.00096,209
Wisconsin,2019,1,1.87068,379
Wyoming,2019,1,2.16181,66
Puerto Rico,2019,1,9.84776,207
Virgin Islands,2019,1,0.903955,8
New York City,2019,1,3.98742,3880
Alabama,2019,2,3.38062,1363
Alaska,2019,2,2.57616,126
Arizona,2019,2,4.19156,821
Arkansas,2019,2,2.21019,98
California,2019,2,3.14047,1415
Colorado,2019,2,5.24679,2277
Connecticut,2019,2,5.13861,304
Delaware,2019,2,0.686416,19
District of Columbia,2019,2,2.54653,405
Florida,2019,2,X,X
Georgia,2019,2,4.02664,3156
Hawaii,2019,2,3.04204,55
Idaho,2019,2,1.51611,24
Illinois,2019,2,2.18257,1019
Indiana,2019,2,3.23668,144
Iowa,2019,2,1.12378,67
Kansas,2019,2,2.90431,431
Kentucky,2019,2,4.47333,499
Louisiana,2019,2,3.99842,2019
Maine,2019,2,1.9019,266
Maryland,2019,2,2.78065,215
Massachusetts,2019,2,2.9033,1463
Michigan,2019,2,1.61182,455
Minnesota,2019,2,4.74847,303
Mississippi,2019,2,3.56447,604
Missouri,2019,2,1.95931,52
Montana,2019,2,1.56068,147
Nebraska,2019,2,6.20358,593
Nevada,2019,2,2.82462,268
New Hampshire,2019,2,3.46747,81
New Jersey,2019,2,5.19395,1738
New Mexico,2019,2,4.43754,957
New York,2019,2,2.53648,1514
North Carolina,2019,2,2.34884,2410
North Dakota,2019,2,1.50538,56
Ohio,2019,2,1.08486,191
Oklahoma,2019,2,4.4504,349
Oregon,2019,2,1.6373,605
Pennsylvania,2019,2,2.40853,1262
Rhode Island,2019,2,2.90348,145
South Carolina,2019,2,3.45609,503
South Dakota,2019,2,1.30657,220
Tennessee,2019,2,1.86366,149
Texas,2019,2,4.66314,1331
Utah,2019,2,3.69727,766
Vermont,2019,2,3.36988,209
Virginia,2019,2,3.46321,2863
Washington,2019,2,1.45493,82
West Virginia,2019,2,2.17796,316
Wisconsin,2019,2,1.89365,396
Wyoming,2019,2,1.95251,74
Puerto Rico,2019,2,7.76644,137
Virgin Islands,2019,2,2.5,29
New York City,2019,2,3.60217,3536
Alabama,2019,3,4.30332,1711
Alaska,2019,3,3.63118,191
Arizona,2019,3,3.59964,752
Arkansas,2019,3,2.61345,110
California,2019,3,2.87537,1325
Colorado,2019,3,4.7971,2064
Connecticut,2019,3,5.24651,282
Delaware,2019,3,0.806452,22
District of Columbia,2019,3,2.57954,330
Florida,2019,3,X,X
Georgia,2019,3,3.88062,2880
Hawaii,2019,3,2.35632,41
Idaho,2019,3,1.89573,36
Illinois,2019,3,2.16887,1057
Indiana,2019,3,4.14701,211
Iowa,2019,3,1.56977,108
Kansas,2019,3,3.47157,519
Kentucky,2019,3,6.76321,878
Louisiana,2019,3,4.19386,2069
Maine,2019,3,1.96653,282
Maryland,2019,3,3.99512,229
Massachusetts,2019,3,3.03269,1540
Michigan,2019,3,1.92351,511
Minnesota,2019,3,3.21409,230
Mississippi,2019,3,4.10309,683
Missouri,2019,3,2.37189,81
Montana,2019,3,1.63584,153
Nebraska,2019,3,8,756
Nevada,2019,3,2.52211,251
New Hampshire,2019,3,3.05173,82
New Jersey,2019,3,5.42867,1785
New Mexico,2019,3,4.52249,949
New York,2019,3,3.08752,1820
North Carolina,2019,3,2.61491,2696
North Dakota,2019,3,2.89532,91
Ohio,2019,3,1.32853,225
Oklahoma,2019,3,5.12508,420
Oregon,2019,3,1.68362,604
Pennsylvania,2019,3,2.41556,1318
Rhode Island,2019,3,3.76242,178
South Carolina,2019,3,3.95398,598
South Dakota,2019,3,1.78311,293
Tennessee,2019,3,1.92759,148
Texas,2019,3,5.57504,1621
Utah,2019,3,3.25594,495
Vermont,2019,3,3.69641,244
Virginia,2019,3,3.5385,2794
Washington,2019,3,1.60766,94
West Virginia,2019,3,2.71641,391
Wisconsin,2019,3,1.90758,381
Wyoming,2019,3,2.6464,94
Puerto Rico,2019,3,9.94832,154
Virgin Islands,2019,3,4.34012,49
New York City,2019,3,4.02418,4060
Alabama,2019,4,5.50477,2168
Alaska,2019,4,6.34523,329
Arizona,2019,4,3.83121,710
Arkansas,2019,4,4.43068,186
California,2019,4,2.74367,1267
Colorado,2019,4,4.56864,1890
Connecticut,2019,4,4.78395,310
Delaware,2019,4,1.03194,21
District of Columbia,2019,4,2.61113,326
Florida,2019,4,X,X
Georgia,2019,4,4.40621,3147
Hawaii,2019,4,4.67602,70
Idaho,2019,4,2.43056,42
Illinois,2019,4,2.24184,1046
Indiana,2019,4,3.68455,171
Iowa,2019,4,1.75633,95
Kansas,2019,4,3.25931,477
Kentucky,2019,4,9.6176,1250
Louisiana,2019,4,5.1267,2539
Maine,2019,4,2.39196,326
Maryland,2019,4,3.79034,303
Massachusetts,2019,4,3.16343,1505
Michigan,2019,4,2.12726,340
Minnesota,2019,4,3.79504,257
Mississippi,2019,4,5.19119,896
Missouri,2019,4,2.68942,93
Montana,2019,4,2.02273,178
Nebraska,2019,4,7.49806,677
Nevada,2019,4,2.5058,227
New Hampshire,2019,4,2.55781,73
New Jersey,2019,4,5.73364,1871
New Mexico,2019,4,4.67061,994
New York,2019,4,3.47274,2085
North Carolina,2019,4,3.57653,3708
North Dakota,2019,4,2.40694,86
Ohio,2019,4,1.49808,226
Oklahoma,2019,4,6.27283,498
Oregon,2019,4,1.90252,687
Pennsylvania,2019,4,2.88148,1546
Rhode Island,2019,4,4.5171,239
South Carolina,2019,4,4.71285,334
South Dakota,2019,4,2.2846,398
Tennessee,2019,4,3.40609,245
Texas,2019,4,7.07857,2092
Utah,2019,4,4.17613,809
Vermont,2019,4,4.26533,272
Virginia,2019,4,4.3522,3594
Washington,2019,4,1.87949,102
West Virginia,2019,4,3.2339,464
Wisconsin,2019,4,2.02401,381
Wyoming,2019,4,3.47029,125
Puerto Rico,2019,4,9.71457,194
Virgin Islands,2019,4,2.21675,27
New York City,2019,4,4.15906,4035
Alabama,2019,5,7.93121,3376
Alaska,2019,5,7.53146,389
Arizona,2019,5,3.73006,802
Arkansas,2019,5,5.84074,322
California,2019,5,3.25349,1657
Colorado,2019,5,4.91429,2067
Connecticut,2019,5,4.87917,319
Delaware,2019,5,1.6381,43
District of Columbia,2019,5,3.19029,452
Florida,2019,5,X,X
Georgia,2019,5,5.0471,3788
Hawaii,2019,5,4.7777,72
Idaho,2019,5,2.67215,52
Illinois,2019,5,2.94723,1089
Indiana,2019,5,3.85784,165
Iowa,2019,5,2.00265,106
Kansas,2019,5,3.62476,551
Kentucky,2019,5,9.84873,1237
Louisiana,2019,5,7.72597,4043
Maine,2019,5,2.41331,348
Maryland,2019,5,2.61523,202
Massachusetts,2019,5,3.20346,1568
Michigan,2019,5,1.74689,368
Minnesota,2019,5,3.77815,203
Mississippi,2019,5,7.14015,1317
Missouri,2019,5,4.40802,156
Montana,2019,5,2.36801,244
Nebraska,2019,5,6.78426,600
Nevada,2019,5,2.20367,227
New Hampshire,2019,5,2.06874,62
New Jersey,2019,5,5.77458,1869
New Mexico,2019,5,4.30248,858
New York,2019,5,3.43565,2158
North Carolina,2019,5,4.64201,5024
North Dakota,2019,5,3.5545,120
Ohio,2019,5,1.46105,250
Oklahoma,2019,5,9.60065,827
Oregon,2019,5,2.31881,836
Pennsylvania,2019,5,2.89507,1313
Rhode Island,2019,5,4.77061,287
South Carolina,2019,5,6.49986,465
South Dakota,2019,5,2.4032,414
Tennessee,2019,5,4.42535,345
Texas,2019,5,8.58413,2684
Utah,2019,5,5.7164,1238
Vermont,2019,5,4.19684,284
Virginia,2019,5,5.49304,4608
Washington,2019,5,2.15124,132
West Virginia,2019,5,4.39256,555
Wisconsin,2019,5,2.06722,334
Wyoming,2019,5,3.82946,150
Puerto Rico,2019,5,9.51711,203
Virgin Islands,2019,5,2.05479,27
New York City,2019,5,4.11805,4013
Alabama,2019,6,8.72677,3780
Alaska,2019,6,9.7181,524
Arizona,2019,6,3.77193,729
Arkansas,2019,6,8.12559,427
California,2019,6,3.26858,1617
Colorado,2019,6,5.10165,2251
Connecticut,2019,6,5.10103,308
Delaware,2019,6,2.31047,64
District of Columbia,2019,6,3.33758,524
Florida,2019,6,X,X
Georgia,2019,6,6.26374,5526
Hawaii,2019,6,4.28907,73
Idaho,2019,6,5.05556,91
Illinois,2019,6,2.3336,1198
Indiana,2019,6,3.8961,204
Iowa,2019,6,1.68435,100
Kansas,2019,6,3.86311,587
Kentucky,2019,6,9.53064,1196
Louisiana,2019,6,10.5448,6066
Maine,2019,6,2.77161,387
Maryland,2019,6,3.9881,335
Massachusetts,2019,6,3.47899,1836
Michigan,2019,6,1.70741,433
Minnesota,2019,6,3.25664,201
Mississippi,2019,6,8.78375,1864
Missouri,2019,6,4.48478,168
Montana,2019,6,3.19065,284
Nebraska,2019,6,6.69291,595
Nevada,2019,6,2.29992,198
New Hampshire,2019,6,2.10873,64
New Jersey,2019,6,5.71163,2027
New Mexico,2019,6,4.85066,1002
New York,2019,6,3.87097,2676
North Carolina,2019,6,6.35111,7738
North Dakota,2019,6,3.11953,107
Ohio,2019,6,1.76054,321
Oklahoma,2019,6,10.2308,922
Oregon,2019,6,2.54826,895
Pennsylvania,2019,6,2.96059,1763
Rhode Island,2019,6,6.66667,429
South Carolina,2019,6,9.80109,1764
South Dakota,2019,6,2.2739,396
Tennessee,2019,6,5.8934,565
Texas,2019,6,10.165,3363
Utah,2019,6,6.3544,1339
Vermont,2019,6,3.10186,222
Virginia,2019,6,6.6731,6225
Washington,2019,6,2.1666,103
West Virginia,2019,6,3.84472,618
Wisconsin,2019,6,1.58015,291
Wyoming,2019,6,5.91826,223
Puerto Rico,2019,6,9.89957,207
Virgin Islands,2019,6,1.99396,33
New York City,2019,6,4.15394,4285
Alabama,2019,7,8.93048,3679
Alaska,2019,7,9.47277,548
Arizona,2019,7,3.45424,719
Arkansas,2019,7,8.5357,471
California,2019,7,3.77301,1726
Colorado,2019,7,6.15881,2482
Connecticut,2019,7,5.12684,289
Delaware,2019,7,2.2886,59
District of Columbia,2019,7,3.50693,534
Florida,2019,7,X,X
Georgia,2019,7,5.78883,4839
Hawaii,2019,7,4.89426,81
Idaho,2019,7,3.06243,52
Illinois,2019,7,2.7887,1326
Indiana,2019,7,3.95126,214
Iowa,2019,7,2.20555,147
Kansas,2019,7,5.14668,793
Kentucky,2019,7,8.48643,1104
Louisiana,2019,7,11.7402,6737
Maine,2019,7,3.2882,425
Maryland,2019,7,3.45144,301
Massachusetts,2019,7,2.92797,1409
Michigan,2019,7,1.87009,490
Minnesota,2019,7,3.44257,229
Mississippi,2019,7,9.85001,2003
Missouri,2019,7,4.87805,188
Montana,2019,7,3.56632,349
Nebraska,2019,7,5.44769,491
Nevada,2019,7,2.31839,105
New Hampshire,2019,7,2.55189,75
New Jersey,2019,7,5.48471,1845
New Mexico,2019,7,6.24253,1358
New York,2019,7,4.53822,3024
North Carolina,2019,7,6.34143,7235
North Dakota,2019,7,3.45506,123
Ohio,2019,7,1.73887,352
Oklahoma,2019,7,10.4851,871
Oregon,2019,7,2.91153,1063
Pennsylvania,2019,7,3.35409,1842
Rhode Island,2019,7,5.84481,348
South Carolina,2019,7,8.97847,1539
South Dakota,2019,7,2.52834,455
Tennessee,2019,7,5.38529,427
Texas,2019,7,10.203,3277
Utah,2019,7,6.44471,1355
Vermont,2019,7,3.9679,267
Virginia,2019,7,7.06324,6476
Washington,2019,7,3.32863,165
West Virginia,2019,7,5.06398,744
Wisconsin,2019,7,1.75722,316
Wyoming,2019,7,6.01039,243
Puerto Rico,2019,7,9.92647,162
Virgin Islands,2019,7,0.598205,6
New York City,2019,7,4.1483,4122
Alabama,2019,8,7.26441,2907
Alaska,2019,8,8.02682,419
Arizona,2019,8,3.9728,707
Arkansas,2019,8,8.86505,471
California,2019,8,3.40884,1562
Colorado,2019,8,6.50319,2599
Connecticut,2019,8,4.60604,273
Delaware,2019,8,1.77706,44
District of Columbia,2019,8,3.24409,372
Florida,2019,8,X,X
Georgia,2019,8,5.23334,4296
Hawaii,2019,8,5.18962,78
Idaho,2019,8,4.15512,60
Illinois,2019,8,3.16291,1601
Indiana,2019,8,4.69711,252
Iowa,2019,8,2.46814,153
Kansas,2019,8,5.78811,896
Kentucky,2019,8,8.45357,832
Louisiana,2019,8,11.1976,6300
Maine,2019,8,3.30689,496
Maryland,2019,8,3.23258,231
Massachusetts,2019,8,3.20875,1450
Michigan,2019,8,1.79781,475
Minnesota,2019,8,3.6947,228
Mississippi,2019,8,7.62465,1465
Missouri,2019,8,6.52715,262
Montana,2019,8,3.79244,353
Nebraska,2019,8,5.02667,424
Nevada,2019,8,3.64573,382
New Hampshire,2019,8,2.08,65
New Jersey,2019,8,5.4317,1803
New Mexico,2019,8,6.51274,1416
New York,2019,8,4.04967,2335
North Carolina,2019,8,5.87207,6481
North Dakota,2019,8,4.85437,210
Ohio,2019,8,2.56521,417
Oklahoma,2019,8,10.4292,882
Oregon,2019,8,3.5372,1218
Pennsylvania,2019,8,3.2371,1701
Rhode Island,2019,8,4.96701,271
South Carolina,2019,8,8.30766,1375
South Dakota,2019,8,2.63651,478
Tennessee,2019,8,3.8722,303
Texas,2019,8,9.24004,2912
Utah,2019,8,6.70821,1378
Vermont,2019,8,3.7409,257
Virginia,2019,8,7.80574,7141
Washington,2019,8,2.22108,130
West Virginia,2019,8,6.5075,924
Wisconsin,2019,8,2.17075,462
Wyoming,2019,8,5.12299,252
Puerto Rico,2019,8,9.17782,192
Virgin Islands,2019,8,0.837521,10
New York City,2019,8,3.84501,3737
Alabama,2019,9,5.88363,2168
Alaska,2019,9,6.87039,335
Arizona,2019,9,4.06073,789
Arkansas,2019,9,8.04892,408
California,2019,9,3.59746,1856
Colorado,2019,9,6.35226,2811
Connecticut,2019,9,4.90362,290
Delaware,2019,9,1.11753,29
District of Columbia,2019,9,2.65689,406
Florida,2019,9,X,X
Georgia,2019,9,4.12282,3334
Hawaii,2019,9,5.15132,80
Idaho,2019,9,2.53807,45
Illinois,2019,9,3.17846,1557
Indiana,2019,9,4.87941,263
Iowa,2019,9,3.16291,219
Kansas,2019,9,5.45053,839
Kentucky,2019,9,5.35873,543
Louisiana,2019,9,9.22489,4876
Maine,2019,9,3.11759,460
Maryland,2019,9,3.83492,302
Massachusetts,2019,9,2.44278,1239
Michigan,2019,9,2.2047,590
Minnesota,2019,9,3.3982,227
Mississippi,2019,9,6.52977,1167
Missouri,2019,9,5.76876,236
Montana,2019,9,3.63326,319
Nebraska,2019,9,3.83595,318
Nevada,2019,9,3.09885,337
New Hampshire,2019,9,2.01751,53
New Jersey,2019,9,4.66111,1548
New Mexico,2019,9,6.36723,1385
New York,2019,9,3.24017,1979
North Carolina,2019,9,4.68043,5017
North Dakota,2019,9,4.86298,181
Ohio,2019,9,2.58322,492
Oklahoma,2019,9,8.84198,733
Oregon,2019,9,3.86993,1365
Pennsylvania,2019,9,3.12216,1755
Rhode Island,2019,9,3.96483,230
South Carolina,2019,9,7.69669,1217
South Dakota,2019,9,2.0677,361
Tennessee,2019,9,3.14595,244
Texas,2019,9,9.54986,3055
Utah,2019,9,6.03751,1323
Vermont,2019,9,2.96093,194
Virginia,2019,9,6.77267,6236
Washington,2019,9,2.24244,138
West Virginia,2019,9,6.57715,1009
Wisconsin,2019,9,2.5885,544
Wyoming,2019,9,5.46258,235
Puerto Rico,2019,9,10,214
Virgin Islands,2019,9,0.924974,9
New York City,2019,9,2.89997,2819
Alabama,2019,10,5.00055,1824
Alaska,2019,10,6.52447,312
Arizona,2019,10,3.93109,664
Arkansas,2019,10,4.9589,181
California,2019,10,3.52475,1804
Colorado,2019,10,6.92273,2909
Connecticut,2019,10,4.93316,262
Delaware,2019,10,1.28294,37
District of Columbia,2019,10,2.69138,411
Florida,2019,10,X,X
Georgia,2019,10,4.17568,3357
Hawaii,2019,10,4.36075,88
Idaho,2019,10,2.18447,36
Illinois,2019,10,3.29914,1650
Indiana,2019,10,4.6503,250
Iowa,2019,10,4.33651,250
Kansas,2019,10,5.48349,837
Kentucky,2019,10,4.4367,484
Louisiana,2019,10,8.47262,4562
Maine,2019,10,2.70288,404
Maryland,2019,10,3.65072,296
Massachusetts,2019,10,2.32792,1109
Michigan,2019,10,2.30652,622
Minnesota,2019,10,3.59236,239
Mississippi,2019,10,6.13532,963
Missouri,2019,10,6.00724,249
Montana,2019,10,3.16529,302
Nebraska,2019,10,2.97012,169
Nevada,2019,10,2.88879,313
New Hampshire,2019,10,1.63508,44
New Jersey,2019,10,4.69154,1562
New Mexico,2019,10,5.72666,1283
New York,2019,10,3.18586,2035
North Carolina,2019,10,3.83043,3925
North Dakota,2019,10,4.52524,173
Ohio,2019,10,3.31366,612
Oklahoma,2019,10,8.39169,719
Oregon,2019,10,3.97757,1539
Pennsylvania,2019,10,3.23066,1696
Rhode Island,2019,10,3.72844,201
South Carolina,2019,10,6.18455,939
South Dakota,2019,10,2.82282,477
Tennessee,2019,10,3.3888,224
Texas,2019,10,8.72284,2734
Utah,2019,10,5.35187,1159
Vermont,2019,10,3.15853,209
Virginia,2019,10,6.72512,6282
Washington,2019,10,3.28871,199
West Virginia,2019,10,4.01825,599
Wisconsin,2019,10,3.17355,621
Wyoming,2019,10,6.00572,252
Puerto Rico,2019,10,7.80706,157
Virgin Islands,2019,10,1.33333,10
New York City,2019,10,2.89249,2801
Alabama,2019,11,4.70024,1862
Alaska,2019,11,5.52171,290
Arizona,2019,11,3.70686,653
Arkansas,2019,11,5.55703,210
California,2019,11,3.36917,1708
Colorado,2019,11,6.19141,2490
Connecticut,2019,11,3.44199,151
Delaware,2019,11,0.951294,25
District of Columbia,2019,11,2.83447,443
Florida,2019,11,X,X
Georgia,2019,11,3.95222,3315
Hawaii,2019,11,3.98964,77
Idaho,2019,11,1.66154,27
Illinois,2019,11,3.6678,1907
Indiana,2019,11,5.88934,248
Iowa,2019,11,3.8695,255
Kansas,2019,11,4.92237,707
Kentucky,2019,11,5.18407,583
Louisiana,2019,11,6.58929,3707
Maine,2019,11,3.00134,471
Maryland,2019,11,4.4211,404
Massachusetts,2019,11,2.40205,1201
Michigan,2019,11,2.946,755
Minnesota,2019,11,3.56018,226
Mississippi,2019,11,4.60165,737
Missouri,2019,11,7.85013,264
Montana,2019,11,3.42535,340
Nebraska,2019,11,3.07095,261
Nevada,2019,11,2.70949,302
New Hampshire,2019,11,1.4068,36
New Jersey,2019,11,4.49555,1560
New Mexico,2019,11,5.24398,1022
New York,2019,11,3.2431,2105
North Carolina,2019,11,3.39309,3693
North Dakota,2019,11,3.37599,124
Ohio,2019,11,2.74373,441
Oklahoma,2019,11,6.7508,567
Oregon,2019,11,4.70603,1917
Pennsylvania,2019,11,3.22501,1831
Rhode Island,2019,11,4.09024,194
South Carolina,2019,11,5.1087,759
South Dakota,2019,11,2.00902,303
Tennessee,2019,11,3.00173,226
Texas,2019,11,7.81343,2109
Utah,2019,11,4.85543,1026
Vermont,2019,11,2.78866,185
Virginia,2019,11,6.56997,6337
Washington,2019,11,4.59497,232
West Virginia,2019,11,3.79071,518
Wisconsin,2019,11,3.39726,783
Wyoming,2019,11,3.68758,144
Puerto Rico,2019,11,8.33333,178
Virgin Islands,2019,11,1.49254,10
New York City,2019,11,2.80425,2896
Alabama,2019,12,3.68894,1305
Alaska,2019,12,2.78335,111
Arizona,2019,12,3.9548,735
Arkansas,2019,12,4.83229,170
California,2019,12,3.48291,1699
Colorado,2019,12,4.74819,2011
Connecticut,2019,12,3.88161,160
Delaware,2019,12,0.802512,23
District of Columbia,2019,12,2.72061,427
Florida,2019,12,X,X
Georgia,2019,12,3.63071,3014
Hawaii,2019,12,2.64128,43
Idaho,2019,12,1.77557,25
Illinois,2019,12,3.12172,1458
Indiana,2019,12,3.7385,187
Iowa,2019,12,2.8858,141
Kansas,2019,12,3.40844,534
Kentucky,2019,12,5.11053,571
